TaskID,Input1,Output1_1,Output1_2
1,0.14173229,0.28144503,0.14983466
1,0.1496063,0.28713664,0.15642892
1,0.15748031,0.29279497,0.16300493
1,0.16535433,0.29859284,0.16933964
1,0.17322835,0.30440187,0.17558292
1,0.18110237,0.31023923,0.1817649
1,0.18897638,0.31626925,0.18783446
1,0.19685039,0.32225198,0.19370712
1,0.20472442,0.32825205,0.19943933
1,0.21259843,0.33436203,0.20507734
1,0.22047244,0.3405211,0.21059935
1,0.22834645,0.3467722,0.21599951
1,0.23622048,0.35299763,0.22142652
1,0.24409449,0.35918593,0.22666612
1,0.2519685,0.36535802,0.23180796
1,0.25984251,0.37159517,0.23702478
1,0.26771653,0.37803218,0.24222758
1,0.27559054,0.38441956,0.24744453
1,0.28346458,0.3907638,0.25259298
1,0.2913386,0.39717403,0.25774917
1,0.2992126,0.4035928,0.26285127
1,0.30708662,0.41005552,0.2680453
1,0.31496063,0.41647264,0.27320215
1,0.32283464,0.42294103,0.2783192
1,0.33070865,0.42936417,0.28340065
1,0.33858266,0.43564495,0.28844488
1,0.3464567,0.4419728,0.29345933
1,0.35433072,0.44827056,0.29855305
1,0.36220473,0.45453483,0.30354664
1,0.37007874,0.46092796,0.3087058
1,0.37795275,0.46733084,0.31383666
1,0.38582677,0.47378764,0.31902933
1,0.39370078,0.48018354,0.32408607
1,0.4015748,0.48665372,0.32924965
1,0.40944883,0.49312097,0.3344318
1,0.41732284,0.4996051,0.33958176
1,0.42519686,0.505952,0.34462833
1,0.43307087,0.5122927,0.34963065
1,0.44094488,0.518657,0.35458988
1,0.4488189,0.52503884,0.35941985
1,0.4566929,0.5313393,0.3643852
1,0.46456692,0.5377411,0.36910996
1,0.47244096,0.5441152,0.3739339
1,0.48031497,0.5504487,0.3785834
1,0.48818898,0.55690753,0.38309833
1,0.496063,0.5633309,0.38769814
1,0.503937,0.5698358,0.39211866
1,0.511811,0.57662696,0.39664263
1,0.51968503,0.5833449,0.40098247
1,0.52755904,0.5900181,0.40518937
1,0.53543305,0.5967494,0.40939108
1,0.54330707,0.6034482,0.41345614
1,0.5511811,0.610162,0.41739672
1,0.5590551,0.6168983,0.42135894
1,0.56692916,0.6236555,0.42534125
1,0.5748032,0.63043374,0.42921633
1,0.5826772,0.63726425,0.43307728
1,0.5905512,0.64403987,0.4370109
1,0.5984252,0.6506604,0.4408277
1,0.6062992,0.6573266,0.44468492
1,0.61417323,0.6640679,0.44858977
1,0.62204725,0.6707752,0.4524935
1,0.62992126,0.67753255,0.456511
1,0.63779527,0.6843092,0.46050006
1,0.6456693,0.6911035,0.46447152
1,0.6535433,0.69783396,0.46851906
1,0.6614173,0.7045117,0.47253776
1,0.6692913,0.711263,0.4765939
1,0.6771653,0.71797276,0.48061934
1,0.68503934,0.7246426,0.4846179
1,0.6929134,0.73145825,0.48862842
1,0.7007874,0.73823893,0.4926831
1,0.70866144,0.7449656,0.49675176
1,0.71653545,0.75169456,0.5007969
1,0.72440946,0.75838625,0.5048772
1,0.7322835,0.76514155,0.5089162
1,0.7401575,0.77186066,0.51294893
1,0.7480315,0.7785482,0.5170727
1,0.7559055,0.7852386,0.5211458
1,0.7637795,0.7919295,0.52515155
1,0.77165353,0.7986211,0.52937496
1,0.77952754,0.8053724,0.53343505
1,0.78740156,0.8120124,0.53748727
1,0.79527557,0.8187159,0.54166925
1,0.8031496,0.8253839,0.54576916
1,0.8110236,0.83201796,0.5499655
1,0.81889766,0.8386885,0.5540821
1,0.8267717,0.84537256,0.55832213
1,0.8346457,0.85202897,0.5625449
1,0.8425197,0.858758,0.5667505
1,0.8503937,0.8654645,0.5709584
1,0.8582677,0.8721735,0.5752653
1,0.86614174,0.87892836,0.57958025
1,0.87401575,0.88568985,0.5837968
1,0.88188976,0.89237815,0.58803874
1,0.8897638,0.8990629,0.59232503
1,0.8976378,0.9057786,0.5965437
1,0.9055118,0.9123712,0.6007231
1,0.9133858,0.9189255,0.60481954
1,0.9212598,0.92536783,0.6088917
1,0.92913383,0.9319425,0.613098
1,0.93700784,0.93855053,0.6171655
1,0.9448819,0.9452515,0.621239
1,0.9527559,0.9519692,0.62531036
1,0.96062994,0.95877075,0.6292349
1,0.96850395,0.9659611,0.6335721
1,0.97637796,0.9732522,0.637775
1,0.984252,0.9800299,0.64181644
1,0.992126,0.9865731,0.64569867
1,1.0,0.9929,0.6495714
2,0.0,0.9875,0.728
2,0.007874016,0.9822351,0.7247343
2,0.015748031,0.9754068,0.7206572
2,0.023622047,0.968813,0.7168157
2,0.031496063,0.96248037,0.71317166
2,0.03937008,0.95603406,0.7092861
2,0.047244094,0.9497993,0.7053465
2,0.05511811,0.9433315,0.70112133
2,0.062992126,0.9369477,0.69711083
2,0.070866145,0.9305943,0.69324255
2,0.07874016,0.92438996,0.6895643
2,0.08661418,0.9180969,0.6858355
2,0.09448819,0.91169685,0.6819978
2,0.10236221,0.90540314,0.67800224
2,0.11023622,0.8989592,0.6738994
2,0.11811024,0.8927884,0.6699648
2,0.12598425,0.88644755,0.66599864
2,0.13385826,0.880104,0.6621443
2,0.14173229,0.8738083,0.6578135
2,0.1496063,0.86740893,0.65414923
2,0.15748031,0.8634574,0.65151054
2,0.16535433,0.85720795,0.64790857
2,0.17322835,0.8510349,0.64407706
2,0.18110237,0.84463483,0.64020497
2,0.18897638,0.83817834,0.63643575
2,0.19685039,0.83188564,0.6325623
2,0.20472442,0.8255315,0.6282422
2,0.21259843,0.8190797,0.62384266
2,0.22047244,0.8126073,0.6196327
2,0.22834645,0.8063559,0.6162097
2,0.23622048,0.8001362,0.6129298
2,0.24409449,0.79377484,0.6095285
2,0.2519685,0.78725857,0.60563546
2,0.25984251,0.78073037,0.60160416
2,0.26771653,0.7742804,0.5977561
2,0.27559054,0.76799846,0.5940277
2,0.28346458,0.76163864,0.59042263
2,0.2913386,0.7552159,0.5869433
2,0.2992126,0.7487731,0.5835964
2,0.30708662,0.74230254,0.5802393
2,0.31496063,0.7357257,0.57701004
2,0.32283464,0.7292039,0.5738976
2,0.33070865,0.7226305,0.570908
2,0.33858266,0.7160978,0.5680419
2,0.3464567,0.7094563,0.56545055
2,0.35433072,0.7028937,0.5629975
2,0.36220473,0.69619936,0.5606751
2,0.37007874,0.6893253,0.55832154
2,0.37795275,0.6823982,0.5561294
2,0.38582677,0.6756675,0.5542764
2,0.39370078,0.66907406,0.55264974
2,0.4015748,0.6624138,0.5513448
2,0.40944883,0.65559864,0.5502141
2,0.41732284,0.6488727,0.5490961
2,0.42519686,0.64215916,0.5484286
2,0.43307087,0.63538283,0.5479588
2,0.44094488,0.62855494,0.54785717
2,0.4488189,0.6217826,0.5480019
2,0.4566929,0.61487234,0.5486294
2,0.46456692,0.6081047,0.5497133
2,0.47244096,0.6014533,0.55098474
2,0.48031497,0.594834,0.5527903
2,0.48818898,0.5879994,0.5548216
2,0.496063,0.58115155,0.5573608
2,0.503937,0.5742232,0.5601835
2,0.511811,0.5674416,0.5632395
2,0.51968503,0.5608724,0.5666022
2,0.52755904,0.5544933,0.57011133
2,0.53543305,0.54829204,0.57384425
2,0.54330707,0.54198927,0.5778648
2,0.5511811,0.5356763,0.5820327
2,0.5590551,0.5293634,0.5863119
2,0.56692916,0.5231469,0.5906093
2,0.5748032,0.5169129,0.59484017
2,0.5826772,0.510746,0.5992528
2,0.5905512,0.50463265,0.6036195
2,0.5984252,0.49851042,0.60830635
2,0.6062992,0.49249756,0.61294496
2,0.61417323,0.48646405,0.6178049
2,0.62204725,0.4804705,0.622711
2,0.62992126,0.47453803,0.6277406
2,0.63779527,0.4687528,0.6327678
2,0.6456693,0.46312025,0.6377467
2,0.6535433,0.45767087,0.6426492
2,0.6614173,0.45203072,0.6477371
2,0.6692913,0.44625407,0.6530914
2,0.6771653,0.44038722,0.65858287
2,0.68503934,0.43467698,0.664219
2,0.6929134,0.42894214,0.66975325
2,0.7007874,0.42335445,0.6755845
2,0.70866144,0.41784668,0.6815373
2,0.71653545,0.4124597,0.68764067
2,0.72440946,0.4071739,0.6939076
2,0.7322835,0.40189707,0.7002558
2,0.7401575,0.39671156,0.70677537
2,0.7480315,0.39164904,0.7134611
2,0.7559055,0.3866591,0.72005844
2,0.7637795,0.38173905,0.726771
2,0.77165353,0.3768447,0.7335076
2,0.77952754,0.37204304,0.74036705
2,0.78740156,0.36733013,0.747341
2,0.79527557,0.36256838,0.7545318
2,0.8031496,0.35796928,0.76192176
2,0.8110236,0.35337356,0.7693753
2,0.81889766,0.34900165,0.7768459
2,0.8267717,0.34465492,0.78434
2,0.8346457,0.34048057,0.7918435
2,0.8425197,0.33632815,0.79951096
2,0.8503937,0.33223656,0.80729604
2,0.8582677,0.32810086,0.81507766
2,0.86614174,0.32408494,0.82300574
2,0.87401575,0.3200347,0.8310819
2,0.88188976,0.31601575,0.8392763
2,0.8897638,0.31213328,0.8474262
2,0.8976378,0.30812925,0.85574454
2,0.9055118,0.3043513,0.86408746
2,0.9133858,0.30057096,0.8723605
2,0.9212598,0.29681215,0.88078153
2,0.92913383,0.29318827,0.88917077
2,0.93700784,0.28969315,0.8977306
2,0.9448819,0.2861542,0.9062331
2,0.9527559,0.2826967,0.91488254
2,0.96062994,0.2793275,0.923591
2,0.96850395,0.2759221,0.93230194
2,0.97637796,0.27258316,0.9412333
2,0.984252,0.2692907,0.9499739
2,0.992126,0.2659905,0.9587138
2,1.0,0.2628,0.96742857
3,0.0,0.2134,0.9517143
3,0.007874016,0.21564014,0.9434376
3,0.015748031,0.21802697,0.9355081
3,0.023622047,0.22054991,0.92742884
3,0.031496063,0.22281195,0.9196631
3,0.03937008,0.2253,0.9122857
3,0.047244094,0.22698973,0.90745795
3,0.05511811,0.22898418,0.89934224
3,0.062992126,0.23139252,0.8915928
3,0.070866145,0.23420396,0.8837963
3,0.07874016,0.23643333,0.8760794
3,0.08661418,0.23857117,0.86806226
3,0.09448819,0.24063262,0.8604316
3,0.10236221,0.24278235,0.8529202
3,0.11023622,0.24496888,0.8449835
3,0.11811024,0.24722895,0.83687216
3,0.12598425,0.2494302,0.82898223
3,0.13385826,0.25158644,0.82136464
3,0.14173229,0.25377342,0.8137553
3,0.1496063,0.2559242,0.80624604
3,0.15748031,0.2581545,0.7983768
3,0.16535433,0.2604009,0.7904663
3,0.17322835,0.26264852,0.78218913
3,0.18110237,0.2650162,0.7740017
3,0.18897638,0.26721776,0.7659143
3,0.19685039,0.2694619,0.7580379
3,0.20472442,0.2715606,0.7501323
3,0.21259843,0.27362433,0.742273
3,0.22047244,0.27556413,0.73436356
3,0.22834645,0.27748552,0.72636527
3,0.23622048,0.27929625,0.7181607
3,0.24409449,0.28111118,0.70972985
3,0.2519685,0.28274953,0.70133144
3,0.25984251,0.28426978,0.6929528
3,0.26771653,0.28568682,0.6845933
3,0.27559054,0.28688055,0.6764246
3,0.28346458,0.28800732,0.66821605
3,0.2913386,0.28885183,0.6601731
3,0.2992126,0.28952911,0.65192044
3,0.30708662,0.29004383,0.64368474
3,0.31496063,0.2903215,0.63535523
3,0.32283464,0.2904,0.62696433
3,0.33070865,0.2904,0.6184287
3,0.33858266,0.2902644,0.6099726
3,0.3464567,0.29010147,0.6014769
3,0.35433072,0.28984353,0.5932251
3,0.36220473,0.28959015,0.58496165
3,0.37007874,0.28934103,0.57669276
3,0.37795275,0.2889957,0.56827545
3,0.38582677,0.2886539,0.5597056
3,0.39370078,0.2882308,0.5511214
3,0.4015748,0.28786036,0.5425495
3,0.40944883,0.2873962,0.5339293
3,0.41732284,0.2869379,0.52527535
3,0.42519686,0.28647697,0.51684666
3,0.43307087,0.28590304,0.50837106
3,0.44094488,0.28533435,0.49987012
3,0.4488189,0.28467008,0.49147248
3,0.4566929,0.28400952,0.48297948
3,0.46456692,0.2833532,0.4745414
3,0.47244096,0.2826671,0.4660041
3,0.48031497,0.28195044,0.45764875
3,0.48818898,0.28123945,0.44934466
3,0.496063,0.28056213,0.4410845
3,0.503937,0.27982262,0.43271923
3,0.511811,0.2789869,0.42426008
3,0.51968503,0.27814102,0.41598174
3,0.52755904,0.27728122,0.40762132
3,0.53543305,0.27624357,0.3993199
3,0.54330707,0.275076,0.39107805
3,0.5511811,0.27384847,0.38289458
3,0.5590551,0.27248448,0.3747684
3,0.56692916,0.27102557,0.36648956
3,0.5748032,0.26942408,0.35826322
3,0.5826772,0.26773462,0.3501078
3,0.5905512,0.26597357,0.3419476
3,0.5984252,0.26412082,0.3338577
3,0.6062992,0.2621531,0.3259792
3,0.61417323,0.26014188,0.31817067
3,0.62204725,0.25794923,0.31043223
3,0.62992126,0.25567034,0.30261186
3,0.63779527,0.25323868,0.29496768
3,0.6456693,0.2507255,0.28724897
3,0.6535433,0.24806291,0.2795547
3,0.6614173,0.2452408,0.27195913
3,0.6692913,0.2422631,0.26440585
3,0.6771653,0.2391462,0.25695294
3,0.68503934,0.23604392,0.2495319
3,0.6929134,0.23277761,0.2423806
3,0.7007874,0.22942305,0.23540653
3,0.70866144,0.22599871,0.22845468
3,0.71653545,0.22250497,0.22169496
3,0.72440946,0.21892047,0.21517941
3,0.7322835,0.21516494,0.20864786
3,0.7401575,0.21141438,0.20226936
3,0.7480315,0.20753065,0.19589391
3,0.7559055,0.20350352,0.18966155
3,0.7637795,0.19948734,0.18342212
3,0.77165353,0.19531551,0.17716502
3,0.77952754,0.19113784,0.17105405
3,0.78740156,0.18683557,0.16508877
3,0.79527557,0.18248305,0.15913202
3,0.8031496,0.17811628,0.15328419
3,0.8110236,0.17368424,0.14752305
3,0.81889766,0.16923258,0.14192668
3,0.8267717,0.16477874,0.13635163
3,0.8346457,0.16022985,0.13100696
3,0.8425197,0.15569781,0.1256623
3,0.8503937,0.1511658,0.12039099
3,0.8582677,0.14653374,0.115157954
3,0.86614174,0.14190185,0.11006797
3,0.87401575,0.13727324,0.10498158
3,0.88188976,0.13254963,0.099991366
3,0.8897638,0.12783341,0.09497078
3,0.8976378,0.12310348,0.09004601
3,0.9055118,0.118322305,0.08498657
3,0.9133858,0.11344982,0.080079176
3,0.9212598,0.10863693,0.075107224
3,0.92913383,0.1038044,0.0702902
3,0.93700784,0.098876774,0.06540487
3,0.9448819,0.09388072,0.06049427
3,0.9527559,0.08894603,0.055733394
3,0.96062994,0.08394281,0.050980274
3,0.96850395,0.078944355,0.04623461
3,0.97637796,0.073973574,0.041630436
3,0.984252,0.069062606,0.03703518
3,0.992126,0.06407922,0.032480914
3,1.0,0.0591,0.028
4,0.0,0.994,0.7262857
4,0.007874016,0.9876669,0.72262514
4,0.015748031,0.9812956,0.7187932
4,0.023622047,0.9748906,0.7149057
4,0.031496063,0.96862495,0.7112194
4,0.03937008,0.96240824,0.7074345
4,0.047244094,0.956058,0.703709
4,0.05511811,0.9497539,0.6998791
4,0.062992126,0.94350827,0.69598466
4,0.070866145,0.93732095,0.692015
4,0.07874016,0.93102276,0.6879935
4,0.08661418,0.92496955,0.68397826
4,0.09448819,0.91888833,0.679952
4,0.10236221,0.91266495,0.6758765
4,0.11023622,0.90644854,0.671776
4,0.11811024,0.90022254,0.6678732
4,0.12598425,0.894037,0.66381216
4,0.13385826,0.88773775,0.6599605
4,0.14173229,0.8814247,0.65601414
4,0.1496063,0.87520695,0.6521478
4,0.15748031,0.8689373,0.648307
4,0.16535433,0.86260414,0.6443738
4,0.17322835,0.8563935,0.64056724
4,0.18110237,0.8501277,0.6367842
4,0.18897638,0.84388924,0.6330174
4,0.19685039,0.8377034,0.62927586
4,0.20472442,0.83146036,0.62556064
4,0.21259843,0.82514083,0.6218576
4,0.22047244,0.81878924,0.61817706
4,0.22834645,0.81224364,0.61451066
4,0.23622048,0.80574155,0.610938
4,0.24409449,0.7991473,0.60727537
4,0.2519685,0.79265434,0.6037791
4,0.25984251,0.7860978,0.60028446
4,0.26771653,0.7798086,0.5970041
4,0.27559054,0.7733896,0.5938046
4,0.28346458,0.76703835,0.5905897
4,0.2913386,0.7605887,0.58751845
4,0.2992126,0.75418067,0.584467
4,0.30708662,0.7477306,0.5815851
4,0.31496063,0.74122846,0.5787359
4,0.32283464,0.7346744,0.575922
4,0.33070865,0.7280591,0.57314247
4,0.33858266,0.7214434,0.57053924
4,0.3464567,0.7148331,0.5680279
4,0.35433072,0.7081659,0.5656104
4,0.36220473,0.7014409,0.5634053
4,0.37007874,0.694754,0.5613879
4,0.37795275,0.6881046,0.5594718
4,0.38582677,0.6813888,0.55794674
4,0.39370078,0.67460513,0.5564298
4,0.4015748,0.66784936,0.5551848
4,0.40944883,0.66096777,0.55433077
4,0.41732284,0.654217,0.5536442
4,0.42519686,0.64740217,0.5532462
4,0.43307087,0.64051425,0.55314964
4,0.44094488,0.63365,0.5535436
4,0.4488189,0.62680894,0.5541573
4,0.4566929,0.61999077,0.5552237
4,0.46456692,0.61319345,0.556573
4,0.47244096,0.60650414,0.55830854
4,0.48031497,0.599823,0.5603895
4,0.48818898,0.5931564,0.5628166
4,0.496063,0.5865716,0.56546366
4,0.503937,0.58011335,0.5684698
4,0.511811,0.57369727,0.5717745
4,0.51968503,0.5673471,0.5751992
4,0.52755904,0.56106395,0.57900417
4,0.53543305,0.55482805,0.5828215
4,0.54330707,0.5486744,0.58681554
4,0.5511811,0.5424657,0.59106505
4,0.5590551,0.53630686,0.5952805
4,0.56692916,0.530148,0.59946156
4,0.5748032,0.52404505,0.60374916
4,0.5826772,0.5178483,0.6080012
4,0.5905512,0.5116989,0.6122229
4,0.5984252,0.5055478,0.61655694
4,0.6062992,0.49934256,0.6208267
4,0.61417323,0.49318066,0.6251567
4,0.62204725,0.48705268,0.62946236
4,0.62992126,0.48096383,0.633883
4,0.63779527,0.47489953,0.63827854
4,0.6456693,0.46878558,0.64270985
4,0.6535433,0.4627176,0.64724994
4,0.6614173,0.45662153,0.65176576
4,0.6692913,0.45065266,0.6564301
4,0.6771653,0.44464675,0.661229
4,0.68503934,0.4386779,0.6661536
4,0.6929134,0.43277013,0.6710623
4,0.7007874,0.42698425,0.6762439
4,0.70866144,0.42123157,0.6815518
4,0.71653545,0.41553792,0.68691134
4,0.72440946,0.40996876,0.69250596
4,0.7322835,0.40443856,0.6982016
4,0.7401575,0.39906254,0.7042121
4,0.7480315,0.3937084,0.7102254
4,0.7559055,0.38848007,0.716494
4,0.7637795,0.38331366,0.7229281
4,0.77165353,0.37834373,0.72944146
4,0.77952754,0.37339187,0.7362973
4,0.78740156,0.3685278,0.7431957
4,0.79527557,0.3638332,0.7503399
4,0.8031496,0.35926133,0.7575578
4,0.8110236,0.35479417,0.76491827
4,0.81889766,0.35039595,0.77237797
4,0.8267717,0.34618098,0.78005534
4,0.8346457,0.34201282,0.78771114
4,0.8425197,0.33797225,0.795564
4,0.8503937,0.3340279,0.80353516
4,0.8582677,0.33014047,0.8115265
4,0.86614174,0.326384,0.81963956
4,0.87401575,0.32259315,0.82782584
4,0.88188976,0.31896752,0.8359651
4,0.8897638,0.31530437,0.84427565
4,0.8976378,0.31177053,0.8526614
4,0.9055118,0.308226,0.86105096
4,0.9133858,0.30480322,0.8693878
4,0.9212598,0.30137074,0.8779247
4,0.92913383,0.2979762,0.8862334
4,0.93700784,0.29461762,0.8946477
4,0.9448819,0.29129124,0.903165
4,0.9527559,0.28799444,0.91160744
4,0.96062994,0.28461903,0.9202815
4,0.96850395,0.28126025,0.92891365
4,0.97637796,0.27791896,0.9376972
4,0.984252,0.27459517,0.9464633
4,0.992126,0.27118924,0.9551822
4,1.0,0.2679,0.9638571
5,0.0,0.2062,0.95514286
5,0.007874016,0.20847632,0.9475047
5,0.015748031,0.21093126,0.94025666
5,0.023622047,0.21330611,0.9324046
5,0.031496063,0.21572143,0.9238694
5,0.03937008,0.21846262,0.9153925
5,0.047244094,0.22118399,0.9072835
5,0.05511811,0.22351506,0.89923406
5,0.062992126,0.22597197,0.8909533
5,0.070866145,0.22866173,0.8831203
5,0.07874016,0.23128223,0.87533647
5,0.08661418,0.23377489,0.8671932
5,0.09448819,0.23629387,0.8586478
5,0.10236221,0.23892982,0.850297
5,0.11023622,0.24125426,0.8427021
5,0.11811024,0.24316874,0.8348333
5,0.12598425,0.24580203,0.8269592
5,0.13385826,0.24831013,0.8193996
5,0.14173229,0.25089315,0.81088
5,0.1496063,0.25342673,0.802826
5,0.15748031,0.2557933,0.7953556
5,0.16535433,0.2581742,0.78735936
5,0.17322835,0.2604723,0.7793649
5,0.18110237,0.26315922,0.7716192
5,0.18897638,0.26568165,0.7636661
5,0.19685039,0.26781213,0.75581384
5,0.20472442,0.2701297,0.7473352
5,0.21259843,0.2730075,0.73922026
5,0.22047244,0.27565688,0.73147047
5,0.22834645,0.277783,0.7233585
5,0.23622048,0.27963227,0.7154332
5,0.24409449,0.28140345,0.70709115
5,0.2519685,0.2829537,0.6984735
5,0.25984251,0.28412202,0.6896928
5,0.26771653,0.2851057,0.6809346
5,0.27559054,0.28585842,0.6721896
5,0.28346458,0.286485,0.6640285
5,0.2913386,0.28718668,0.6553759
5,0.2992126,0.28768337,0.6465702
5,0.30708662,0.2878,0.6377517
5,0.31496063,0.2877,0.6287883
5,0.32283464,0.28744766,0.6197904
5,0.33070865,0.2871393,0.6107506
5,0.33858266,0.28673577,0.601879
5,0.3464567,0.28627092,0.593156
5,0.35433072,0.2857731,0.58432996
5,0.36220473,0.28517607,0.57542676
5,0.37007874,0.28448159,0.56642485
5,0.37795275,0.2838895,0.5576282
5,0.38582677,0.2832985,0.5489786
5,0.39370078,0.2828096,0.5406303
5,0.4015748,0.28222373,0.5323729
5,0.40944883,0.28164202,0.5234161
5,0.41732284,0.2809648,0.51463974
5,0.42519686,0.28039393,0.5061948
5,0.43307087,0.2798324,0.49762887
5,0.44094488,0.27928331,0.48902357
5,0.4488189,0.27874336,0.48035502
5,0.4566929,0.27810776,0.4716988
5,0.46456692,0.27751762,0.46285963
5,0.47244096,0.27685702,0.4539468
5,0.48031497,0.27616698,0.44468638
5,0.48818898,0.2753109,0.4356962
5,0.496063,0.2745665,0.42744276
